location,industry,fuels_consumed,date,value
wa,Transport_postal,Naturalgas,2008-09,8
wa,Transport_postal,Fueloil,2008-09,15.9
wa,Transport_postal,Diesel,2008-09,62.8
wa,Transport_postal,LPG,2008-09,5.5
wa,Commercial_services,Naturalgas,2008-09,2.9
wa,Commercial_services,Fueloil,2008-09,0.1
wa,Commercial_services,Diesel,2008-09,6.6
wa,Commercial_services,LPG,2008-09,0.6
wa,Commercial_services,Solarenergy,2008-09,0
wa,Commercial_services,Electricity,2008-09,18
wa,Electricity_gas_water_serv,LPG,2008-09,0
wa,Electricity_gas_water_serv,Blackcoal,2008-09,98.8
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2008-09,1.7
wa,Electricity_gas_water_serv,Electricity,2008-09,9.5
wa,Electricity_gas_water_serv,Naturalgas,2008-09,204.6
wa,Electricity_gas_water_serv,Diesel,2008-09,16.5
wa,Residential,Electricity,2008-09,17
wa,Residential,Solarenergy,2008-09,2.5
wa,Residential,Naturalgas,2008-09,9.7
wa,Residential,Diesel,2008-09,0.2
wa,Residential,LPG,2008-09,1.7
wa,Manufacturing,Liquid/gasBiofuels,2008-09,0
wa,Manufacturing,Electricity,2008-09,25.4
wa,Manufacturing,Naturalgas,2008-09,160.7
wa,Manufacturing,Fueloil,2008-09,0.4
wa,Manufacturing,Diesel,2008-09,8.1
wa,Manufacturing,LPG,2008-09,0.6
wa,Mining,Electricity,2008-09,28.2
wa,Mining,Naturalgas,2008-09,88.7
wa,Mining,Fueloil,2008-09,0.3
wa,Mining,Diesel,2008-09,41.4
wa,Mining,LPG,2008-09,0.4
wa,Agriculture,Electricity,2008-09,0.6
wa,Agriculture,Diesel,2008-09,13.6
wa,Agriculture,LPG,2008-09,0.6
wa,Manufacturing,Blackcoal,2008-09,25.8
wa,Construction,Electricity,2009-10,0
wa,Construction,Diesel,2009-10,4.6
wa,Transport_postal,Liquid/gasBiofuels,2009-10,0
wa,Transport_postal,Electricity,2009-10,1
wa,Transport_postal,Solarenergy,2009-10,0
wa,Transport_postal,Naturalgas,2009-10,7.2
wa,Transport_postal,Fueloil,2009-10,13.8
wa,Transport_postal,Diesel,2009-10,67.6
wa,Transport_postal,LPG,2009-10,5.1
wa,Commercial_services,Naturalgas,2009-10,3
wa,Commercial_services,Fueloil,2009-10,0.1
wa,Commercial_services,Diesel,2009-10,6.7
wa,Commercial_services,LPG,2009-10,0.6
wa,Commercial_services,Solarenergy,2009-10,0
wa,Commercial_services,Electricity,2009-10,17
wa,Electricity_gas_water_serv,Blackcoal,2009-10,96.2
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2009-10,1.5
wa,Electricity_gas_water_serv,Electricity,2009-10,9.7
wa,Electricity_gas_water_serv,Naturalgas,2009-10,200.6
wa,Electricity_gas_water_serv,Diesel,2009-10,14.7
wa,Residential,Electricity,2009-10,17
wa,Residential,Solarenergy,2009-10,2.7
wa,Residential,Naturalgas,2009-10,9.8
wa,Residential,Diesel,2009-10,0.2
wa,Residential,LPG,2009-10,1.7
wa,Manufacturing,Liquid/gasBiofuels,2009-10,0
wa,Manufacturing,Electricity,2009-10,27.4
wa,Manufacturing,Naturalgas,2009-10,165.5
wa,Manufacturing,Fueloil,2009-10,0.7
wa,Manufacturing,Diesel,2009-10,6.9
wa,Mining,Electricity,2009-10,31.9
wa,Mining,Naturalgas,2009-10,88.8
wa,Mining,Fueloil,2009-10,0
wa,Mining,Diesel,2009-10,39.5
wa,Agriculture,Electricity,2009-10,0.6
wa,Agriculture,Diesel,2009-10,14.6
wa,Agriculture,LPG,2009-10,0.6
wa,Mining,LPG,2009-10,0.4
wa,Manufacturing,LPG,2009-10,0.5
wa,Manufacturing,Blackcoal,2009-10,23.6
wa,Construction,Electricity,2010-11,0
wa,Construction,Diesel,2010-11,4.6
wa,Transport_postal,Liquid/gasBiofuels,2010-11,0
wa,Transport_postal,Electricity,2010-11,1.1
wa,Transport_postal,Solarenergy,2010-11,0
wa,Transport_postal,Naturalgas,2010-11,5.7
wa,Transport_postal,Fueloil,2010-11,12.6
wa,Transport_postal,Diesel,2010-11,71.7
wa,Transport_postal,LPG,2010-11,3.8
wa,Commercial_services,Naturalgas,2010-11,3.7
wa,Commercial_services,Fueloil,2010-11,0.1
wa,Commercial_services,Diesel,2010-11,6.9
wa,Commercial_services,LPG,2010-11,0.6
wa,Commercial_services,Solarenergy,2010-11,0
wa,Commercial_services,Electricity,2010-11,18.1
wa,Electricity_gas_water_serv,LPG,2010-11,0
wa,Electricity_gas_water_serv,Blackcoal,2010-11,101.2
wa,Electricity_gas_water_serv,Diesel,2010-11,16.4
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2010-11,1.6
wa,Electricity_gas_water_serv,Electricity,2010-11,12
wa,Electricity_gas_water_serv,Naturalgas,2010-11,220
wa,Residential,Electricity,2010-11,20.6
wa,Residential,Solarenergy,2010-11,2.8
wa,Residential,Naturalgas,2010-11,10
wa,Residential,Diesel,2010-11,0.2
wa,Residential,LPG,2010-11,1.7
wa,Manufacturing,Liquid/gasBiofuels,2010-11,0
wa,Manufacturing,Electricity,2010-11,21.5
wa,Manufacturing,Naturalgas,2010-11,161
wa,Manufacturing,Fueloil,2010-11,0.6
wa,Manufacturing,Diesel,2010-11,7
wa,Manufacturing,LPG,2010-11,0.5
wa,Mining,Electricity,2010-11,38.6
wa,Mining,Naturalgas,2010-11,94.5
wa,Mining,Fueloil,2010-11,0
wa,Mining,Diesel,2010-11,46.9
wa,Agriculture,Electricity,2010-11,1.1
wa,Agriculture,Diesel,2010-11,14.8
wa,Agriculture,LPG,2010-11,0.7
wa,Mining,LPG,2010-11,0.5
wa,Manufacturing,Blackcoal,2010-11,23.8
wa,Construction,Electricity,2011-12,0
wa,Construction,Diesel,2011-12,4.6
wa,Transport_postal,Liquid/gasBiofuels,2011-12,0
wa,Transport_postal,Electricity,2011-12,2.2
wa,Transport_postal,Solarenergy,2011-12,0
wa,Transport_postal,Naturalgas,2011-12,6.1
wa,Transport_postal,Fueloil,2011-12,15.9
wa,Transport_postal,Diesel,2011-12,78.7
wa,Transport_postal,LPG,2011-12,4.1
wa,Commercial_services,Naturalgas,2011-12,4
wa,Commercial_services,Fueloil,2011-12,0.1
wa,Commercial_services,Diesel,2011-12,7.1
wa,Commercial_services,Solarenergy,2011-12,0
wa,Commercial_services,LPG,2011-12,0.6
wa,Commercial_services,Electricity,2011-12,18.5
wa,Electricity_gas_water_serv,LPG,2011-12,0
wa,Electricity_gas_water_serv,Blackcoal,2011-12,96.1
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2011-12,0.8
wa,Electricity_gas_water_serv,Electricity,2011-12,11.2
wa,Electricity_gas_water_serv,Naturalgas,2011-12,220.6
wa,Electricity_gas_water_serv,Diesel,2011-12,17.8
wa,Residential,Electricity,2011-12,21.9
wa,Residential,Solarenergy,2011-12,3
wa,Residential,Naturalgas,2011-12,10.1
wa,Residential,Diesel,2011-12,0.2
wa,Residential,LPG,2011-12,1.8
wa,Manufacturing,Liquid/gasBiofuels,2011-12,0
wa,Manufacturing,Electricity,2011-12,20.9
wa,Manufacturing,Naturalgas,2011-12,165.1
wa,Manufacturing,Fueloil,2011-12,0.6
wa,Manufacturing,Diesel,2011-12,7.2
wa,Manufacturing,LPG,2011-12,0.5
wa,Mining,Electricity,2011-12,37.8
wa,Mining,Naturalgas,2011-12,97.4
wa,Mining,Fueloil,2011-12,0
wa,Mining,Diesel,2011-12,62
wa,Agriculture,Electricity,2011-12,1.2
wa,Agriculture,Naturalgas,2011-12,0
wa,Agriculture,Diesel,2011-12,15.4
wa,Agriculture,LPG,2011-12,0.7
wa,Mining,LPG,2011-12,0.7
wa,Manufacturing,Blackcoal,2011-12,24
wa,Construction,Electricity,2012-13,0
wa,Construction,Diesel,2012-13,4.5
wa,Transport_postal,Liquid/gasBiofuels,2012-13,0
wa,Transport_postal,Electricity,2012-13,2.6
wa,Transport_postal,Solarenergy,2012-13,0
wa,Transport_postal,Naturalgas,2012-13,5.5
wa,Transport_postal,Fueloil,2012-13,13.3
wa,Transport_postal,Diesel,2012-13,84.3
wa,Transport_postal,LPG,2012-13,4.1
wa,Commercial_services,Naturalgas,2012-13,3.9
wa,Commercial_services,Fueloil,2012-13,0
wa,Commercial_services,Diesel,2012-13,7.2
wa,Commercial_services,LPG,2012-13,0.7
wa,Commercial_services,Solarenergy,2012-13,0
wa,Commercial_services,Electricity,2012-13,19
wa,Commercial_services,Liquid/gasBiofuels,2012-13,0
wa,Electricity_gas_water_serv,LPG,2012-13,0
wa,Electricity_gas_water_serv,Blackcoal,2012-13,96.7
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2012-13,0.7
wa,Electricity_gas_water_serv,Electricity,2012-13,11
wa,Electricity_gas_water_serv,Naturalgas,2012-13,218.2
wa,Electricity_gas_water_serv,Diesel,2012-13,21.2
wa,Residential,Electricity,2012-13,20.4
wa,Residential,Solarenergy,2012-13,3.2
wa,Residential,Naturalgas,2012-13,10.3
wa,Residential,Diesel,2012-13,0.2
wa,Residential,LPG,2012-13,1.9
wa,Manufacturing,Liquid/gasBiofuels,2012-13,0
wa,Manufacturing,Electricity,2012-13,23.4
wa,Manufacturing,Naturalgas,2012-13,173.1
wa,Manufacturing,Fueloil,2012-13,1.2
wa,Manufacturing,Diesel,2012-13,7.2
wa,Mining,Electricity,2012-13,42.4
wa,Mining,Naturalgas,2012-13,104.3
wa,Mining,Diesel,2012-13,79.8
wa,Agriculture,Electricity,2012-13,1
wa,Agriculture,Naturalgas,2012-13,0
wa,Agriculture,Diesel,2012-13,15.3
wa,Agriculture,LPG,2012-13,0.7
wa,Mining,LPG,2012-13,0.5
wa,Manufacturing,LPG,2012-13,0.4
wa,Manufacturing,Blackcoal,2012-13,29.2
wa,Construction,Electricity,2013-14,0.1
wa,Construction,Naturalgas,2013-14,0.1
wa,Construction,Diesel,2013-14,4.5
wa,Transport_postal,Liquid/gasBiofuels,2013-14,0
wa,Transport_postal,Electricity,2013-14,3
wa,Transport_postal,Solarenergy,2013-14,0
wa,Transport_postal,Naturalgas,2013-14,6
wa,Transport_postal,Fueloil,2013-14,15.7
wa,Transport_postal,Diesel,2013-14,89.8
wa,Transport_postal,LPG,2013-14,3
wa,Commercial_services,Fueloil,2013-14,0.1
wa,Commercial_services,Diesel,2013-14,7.4
wa,Commercial_services,LPG,2013-14,0.7
wa,Commercial_services,Naturalgas,2013-14,4.2
wa,Commercial_services,Solarenergy,2013-14,0
wa,Commercial_services,Electricity,2013-14,19.2
wa,Commercial_services,Liquid/gasBiofuels,2013-14,0
wa,Electricity_gas_water_serv,LPG,2013-14,0
wa,Electricity_gas_water_serv,Blackcoal,2013-14,102.5
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2013-14,1.5
wa,Electricity_gas_water_serv,Electricity,2013-14,11.4
wa,Electricity_gas_water_serv,Naturalgas,2013-14,226.1
wa,Electricity_gas_water_serv,Diesel,2013-14,25.5
wa,Residential,Electricity,2013-14,21
wa,Residential,Solarenergy,2013-14,3.2
wa,Residential,Naturalgas,2013-14,10.5
wa,Residential,Diesel,2013-14,0.2
wa,Residential,LPG,2013-14,1.9
wa,Manufacturing,Liquid/gasBiofuels,2013-14,0
wa,Manufacturing,Electricity,2013-14,24.1
wa,Manufacturing,Naturalgas,2013-14,183.3
wa,Manufacturing,Fueloil,2013-14,0.6
wa,Manufacturing,Diesel,2013-14,8.2
wa,Manufacturing,LPG,2013-14,0.5
wa,Mining,Electricity,2013-14,52.4
wa,Mining,Naturalgas,2013-14,105.8
wa,Mining,Fueloil,2013-14,0.4
wa,Mining,Diesel,2013-14,82.2
wa,Mining,LPG,2013-14,0.5
wa,Agriculture,Electricity,2013-14,0.9
wa,Agriculture,Naturalgas,2013-14,0.1
wa,Agriculture,Diesel,2013-14,15.2
wa,Agriculture,LPG,2013-14,0.7
wa,Manufacturing,Blackcoal,2013-14,29.7
wa,Construction,Electricity,2014-15,0.1
wa,Construction,Naturalgas,2014-15,0.1
wa,Construction,Diesel,2014-15,4.4
wa,Transport_postal,Liquid/gasBiofuels,2014-15,0
wa,Transport_postal,Electricity,2014-15,5
wa,Transport_postal,Naturalgas,2014-15,6.1
wa,Transport_postal,Fueloil,2014-15,11.9
wa,Transport_postal,Diesel,2014-15,98.9
wa,Transport_postal,LPG,2014-15,2.5
wa,Commercial_services,Naturalgas,2014-15,4.3
wa,Commercial_services,Fueloil,2014-15,0.1
wa,Commercial_services,Diesel,2014-15,7.5
wa,Commercial_services,Solarenergy,2014-15,0
wa,Commercial_services,LPG,2014-15,0.7
wa,Commercial_services,Electricity,2014-15,19.6
wa,Commercial_services,Liquid/gasBiofuels,2014-15,0
wa,Electricity_gas_water_serv,LPG,2014-15,0
wa,Electricity_gas_water_serv,Blackcoal,2014-15,99.1
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2014-15,1.5
wa,Electricity_gas_water_serv,Electricity,2014-15,12.7
wa,Electricity_gas_water_serv,Naturalgas,2014-15,246.1
wa,Electricity_gas_water_serv,Diesel,2014-15,29.4
wa,Residential,Electricity,2014-15,24.6
wa,Residential,Solarenergy,2014-15,3.7
wa,Residential,Naturalgas,2014-15,10.7
wa,Residential,Diesel,2014-15,0.2
wa,Residential,LPG,2014-15,1.9
wa,Manufacturing,Liquid/gasBiofuels,2014-15,0
wa,Manufacturing,Electricity,2014-15,24.5
wa,Manufacturing,Naturalgas,2014-15,166.4
wa,Manufacturing,Fueloil,2014-15,0.8
wa,Manufacturing,Diesel,2014-15,6.9
wa,Manufacturing,LPG,2014-15,0.5
wa,Mining,Electricity,2014-15,48.7
wa,Mining,Naturalgas,2014-15,106.1
wa,Mining,Fueloil,2014-15,0.5
wa,Mining,Diesel,2014-15,80.6
wa,Agriculture,Electricity,2014-15,0.9
wa,Agriculture,Naturalgas,2014-15,0.1
wa,Agriculture,Diesel,2014-15,16.8
wa,Agriculture,LPG,2014-15,0.7
wa,Mining,LPG,2014-15,0.4
wa,Manufacturing,Blackcoal,2014-15,26.9
wa,Construction,Electricity,2015-16,0.1
wa,Construction,Naturalgas,2015-16,0
wa,Construction,Diesel,2015-16,4.3
wa,Transport_postal,Liquid/gasBiofuels,2015-16,0
wa,Transport_postal,Electricity,2015-16,6.3
wa,Transport_postal,Solarenergy,2015-16,0
wa,Transport_postal,Naturalgas,2015-16,6.2
wa,Transport_postal,Fueloil,2015-16,12.6
wa,Transport_postal,Diesel,2015-16,103.1
wa,Transport_postal,LPG,2015-16,1.8
wa,Commercial_services,Naturalgas,2015-16,4.5
wa,Commercial_services,Fueloil,2015-16,0.1
wa,Commercial_services,Diesel,2015-16,7.6
wa,Commercial_services,Solarenergy,2015-16,0
wa,Commercial_services,LPG,2015-16,0.6
wa,Commercial_services,Electricity,2015-16,19.4
wa,Commercial_services,Liquid/gasBiofuels,2015-16,0
wa,Electricity_gas_water_serv,LPG,2015-16,0
wa,Electricity_gas_water_serv,Blackcoal,2015-16,103.1
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2015-16,1.1
wa,Electricity_gas_water_serv,Electricity,2015-16,12.7
wa,Electricity_gas_water_serv,Naturalgas,2015-16,266.5
wa,Electricity_gas_water_serv,Diesel,2015-16,28.2
wa,Residential,Electricity,2015-16,25.5
wa,Residential,Solarenergy,2015-16,3.7
wa,Residential,Naturalgas,2015-16,10.9
wa,Residential,LPG,2015-16,2.1
wa,Manufacturing,Liquid/gasBiofuels,2015-16,0
wa,Manufacturing,Electricity,2015-16,24
wa,Manufacturing,Naturalgas,2015-16,162.6
wa,Manufacturing,Fueloil,2015-16,0.7
wa,Manufacturing,Diesel,2015-16,4.6
wa,Mining,Electricity,2015-16,50.6
wa,Mining,Naturalgas,2015-16,112
wa,Mining,Fueloil,2015-16,0.4
wa,Mining,Diesel,2015-16,81.4
wa,Agriculture,Electricity,2015-16,0.8
wa,Agriculture,Naturalgas,2015-16,0.1
wa,Agriculture,Diesel,2015-16,18.1
wa,Agriculture,LPG,2015-16,0.8
wa,Mining,LPG,2015-16,0.5
wa,Manufacturing,LPG,2015-16,0.5
wa,Manufacturing,Blackcoal,2015-16,29.9
wa,Construction,Electricity,2016-17,0.1
wa,Construction,Naturalgas,2016-17,0
wa,Construction,Diesel,2016-17,4
wa,Transport_postal,Liquid/gasBiofuels,2016-17,0.1
wa,Transport_postal,Electricity,2016-17,6.2
wa,Transport_postal,Solarenergy,2016-17,0
wa,Transport_postal,Naturalgas,2016-17,6.2
wa,Transport_postal,Fueloil,2016-17,12.8
wa,Transport_postal,Diesel,2016-17,110.2
wa,Transport_postal,LPG,2016-17,1.1
wa,Commercial_services,Fueloil,2016-17,0.1
wa,Commercial_services,Diesel,2016-17,7.8
wa,Commercial_services,LPG,2016-17,0.7
wa,Commercial_services,Naturalgas,2016-17,4.6
wa,Commercial_services,Solarenergy,2016-17,0
wa,Commercial_services,Electricity,2016-17,19.5
wa,Commercial_services,Liquid/gasBiofuels,2016-17,0
wa,Electricity_gas_water_serv,LPG,2016-17,0
wa,Electricity_gas_water_serv,Blackcoal,2016-17,107.8
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2016-17,1.5
wa,Electricity_gas_water_serv,Electricity,2016-17,12.1
wa,Electricity_gas_water_serv,Naturalgas,2016-17,266.5
wa,Electricity_gas_water_serv,Diesel,2016-17,27.7
wa,Residential,Electricity,2016-17,26
wa,Residential,Solarenergy,2016-17,3.9
wa,Residential,Naturalgas,2016-17,10.9
wa,Residential,LPG,2016-17,1.7
wa,Manufacturing,Liquid/gasBiofuels,2016-17,0
wa,Manufacturing,Electricity,2016-17,23.5
wa,Manufacturing,Naturalgas,2016-17,155.6
wa,Manufacturing,Fueloil,2016-17,0.8
wa,Manufacturing,Diesel,2016-17,4.9
wa,Manufacturing,LPG,2016-17,0.4
wa,Mining,Electricity,2016-17,56
wa,Mining,Naturalgas,2016-17,150.8
wa,Mining,Fueloil,2016-17,0.5
wa,Mining,Diesel,2016-17,85.3
wa,Agriculture,Electricity,2016-17,0.7
wa,Agriculture,Naturalgas,2016-17,0
wa,Agriculture,Diesel,2016-17,19.8
wa,Agriculture,LPG,2016-17,0.9
wa,Mining,LPG,2016-17,0.5
wa,Manufacturing,Blackcoal,2016-17,34.5
wa,Construction,Electricity,2017-18,0
wa,Construction,Naturalgas,2017-18,0.6
wa,Construction,Diesel,2017-18,4.8
wa,Transport_postal,Liquid/gasBiofuels,2017-18,0.1
wa,Transport_postal,Electricity,2017-18,6.3
wa,Transport_postal,Naturalgas,2017-18,6.5
wa,Transport_postal,Fueloil,2017-18,12.9
wa,Transport_postal,Diesel,2017-18,116.5
wa,Transport_postal,LPG,2017-18,0.8
wa,Commercial_services,Naturalgas,2017-18,4.5
wa,Commercial_services,Fueloil,2017-18,0.1
wa,Commercial_services,Diesel,2017-18,8.1
wa,Commercial_services,LPG,2017-18,0.1
wa,Commercial_services,Solarenergy,2017-18,0
wa,Commercial_services,Electricity,2017-18,19.6
wa,Commercial_services,Liquid/gasBiofuels,2017-18,0
wa,Electricity_gas_water_serv,LPG,2017-18,0
wa,Electricity_gas_water_serv,Blackcoal,2017-18,98.3
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2017-18,1.7
wa,Electricity_gas_water_serv,Electricity,2017-18,12
wa,Electricity_gas_water_serv,Naturalgas,2017-18,282
wa,Electricity_gas_water_serv,Diesel,2017-18,22.5
wa,Residential,Electricity,2017-18,26.2
wa,Residential,Solarenergy,2017-18,4.1
wa,Residential,Naturalgas,2017-18,11
wa,Residential,LPG,2017-18,1.9
wa,Manufacturing,Liquid/gasBiofuels,2017-18,0
wa,Manufacturing,Electricity,2017-18,23.3
wa,Manufacturing,Naturalgas,2017-18,159
wa,Manufacturing,Fueloil,2017-18,0.7
wa,Manufacturing,Diesel,2017-18,4.9
wa,Manufacturing,LPG,2017-18,0.5
wa,Mining,Electricity,2017-18,59.8
wa,Mining,Naturalgas,2017-18,180.4
wa,Mining,Fueloil,2017-18,0.4
wa,Mining,Diesel,2017-18,90.2
wa,Agriculture,Electricity,2017-18,0.9
wa,Agriculture,Naturalgas,2017-18,0
wa,Agriculture,Diesel,2017-18,20.1
wa,Agriculture,LPG,2017-18,0.9
wa,Mining,LPG,2017-18,0.5
wa,Manufacturing,Blackcoal,2017-18,34.2
wa,Construction,Electricity,2018-19,0
wa,Construction,Naturalgas,2018-19,0.1
wa,Construction,Diesel,2018-19,4.8
wa,Transport_postal,Liquid/gasBiofuels,2018-19,0.2
wa,Transport_postal,Electricity,2018-19,6.2
wa,Transport_postal,Naturalgas,2018-19,6.8
wa,Transport_postal,Fueloil,2018-19,12.6
wa,Transport_postal,Diesel,2018-19,118.1
wa,Transport_postal,LPG,2018-19,0.8
wa,Commercial_services,Fueloil,2018-19,0.1
wa,Commercial_services,Diesel,2018-19,8.3
wa,Commercial_services,LPG,2018-19,0.1
wa,Commercial_services,Naturalgas,2018-19,4.5
wa,Commercial_services,Solarenergy,2018-19,0
wa,Commercial_services,Electricity,2018-19,19.8
wa,Electricity_gas_water_serv,LPG,2018-19,0
wa,Electricity_gas_water_serv,Blackcoal,2018-19,89
wa,Electricity_gas_water_serv,Liquid/gasBiofuels,2018-19,1.4
wa,Electricity_gas_water_serv,Electricity,2018-19,10.3
wa,Electricity_gas_water_serv,Naturalgas,2018-19,289.8
wa,Electricity_gas_water_serv,Diesel,2018-19,23.2
wa,Residential,Electricity,2018-19,26.4
wa,Residential,Solarenergy,2018-19,4.4
wa,Residential,Naturalgas,2018-19,11.3
wa,Residential,LPG,2018-19,2.1
wa,Manufacturing,Liquid/gasBiofuels,2018-19,0
wa,Manufacturing,Electricity,2018-19,23.2
wa,Manufacturing,Naturalgas,2018-19,148.5
wa,Manufacturing,Fueloil,2018-19,0.9
wa,Manufacturing,Diesel,2018-19,5.1
wa,Manufacturing,LPG,2018-19,0.5
wa,Mining,Electricity,2018-19,63.8
wa,Mining,Naturalgas,2018-19,207.8
wa,Mining,Fueloil,2018-19,0.3
wa,Mining,Diesel,2018-19,95.1
wa,Mining,LPG,2018-19,0.5
wa,Agriculture,Electricity,2018-19,1.1
wa,Agriculture,Naturalgas,2018-19,0
wa,Agriculture,Diesel,2018-19,18.3
wa,Agriculture,LPG,2018-19,0.8
wa,Manufacturing,Blackcoal,2018-19,34
nt,Construction,Diesel,2000-01,0.7
nt,Transport_postal,Naturalgas,2000-01,0.1
nt,Transport_postal,Diesel,2000-01,6.7
nt,Transport_postal,LPG,2000-01,0.1
nt,Commercial_services,Naturalgas,2000-01,0.2
nt,Commercial_services,Diesel,2000-01,1.2
nt,Commercial_services,LPG,2000-01,0.1
nt,Commercial_services,Electricity,2000-01,3.9
nt,Electricity_gas_water_serv,Electricity,2000-01,0.8
nt,Electricity_gas_water_serv,Naturalgas,2000-01,21.4
nt,Electricity_gas_water_serv,Diesel,2000-01,1.3
nt,Residential,Electricity,2000-01,1.8
nt,Residential,Solarenergy,2000-01,0.1
nt,Residential,Diesel,2000-01,0.1
nt,Residential,LPG,2000-01,0.1
nt,Manufacturing,Naturalgas,2000-01,0.1
nt,Manufacturing,Diesel,2000-01,1
nt,Mining,Electricity,2000-01,1.4
nt,Mining,Naturalgas,2000-01,0.2
nt,Mining,Diesel,2000-01,2
nt,Agriculture,Electricity,2000-01,0.1
nt,Agriculture,Diesel,2000-01,1.1
nt,Construction,Diesel,2001-02,0.7
nt,Transport_postal,Naturalgas,2001-02,0.2
nt,Transport_postal,Diesel,2001-02,6.6
nt,Commercial_services,Naturalgas,2001-02,0.2
nt,Commercial_services,Diesel,2001-02,1.2
nt,Commercial_services,LPG,2001-02,0.1
nt,Commercial_services,Electricity,2001-02,3.6
nt,Transport_postal,LPG,2001-02,0.1
nt,Electricity_gas_water_serv,Electricity,2001-02,0.8
nt,Electricity_gas_water_serv,Naturalgas,2001-02,21.9
nt,Electricity_gas_water_serv,Diesel,2001-02,1.3
nt,Residential,Electricity,2001-02,1.8
nt,Residential,Solarenergy,2001-02,0.1
nt,Residential,Diesel,2001-02,0.1
nt,Residential,LPG,2001-02,0.1
nt,Manufacturing,Naturalgas,2001-02,0.1
nt,Manufacturing,Diesel,2001-02,1.1
nt,Mining,Electricity,2001-02,2
nt,Mining,Naturalgas,2001-02,0.2
nt,Mining,Diesel,2001-02,1.8
nt,Agriculture,Electricity,2001-02,0.1
nt,Agriculture,Diesel,2001-02,1.2
nt,Construction,Diesel,2002-03,0.6
nt,Transport_postal,Naturalgas,2002-03,0.2
nt,Transport_postal,Fueloil,2002-03,0
nt,Transport_postal,Diesel,2002-03,8.7
nt,Transport_postal,LPG,2002-03,0.1
nt,Commercial_services,Naturalgas,2002-03,0.2
nt,Commercial_services,Fueloil,2002-03,0
nt,Commercial_services,Diesel,2002-03,1.2
nt,Commercial_services,LPG,2002-03,0.1
nt,Commercial_services,Electricity,2002-03,4.7
nt,Electricity_gas_water_serv,Electricity,2002-03,0.9
nt,Electricity_gas_water_serv,Naturalgas,2002-03,13.6
nt,Electricity_gas_water_serv,Diesel,2002-03,2.3
nt,Residential,Electricity,2002-03,2.3
nt,Residential,Solarenergy,2002-03,0.1
nt,Residential,Naturalgas,2002-03,0
nt,Residential,Diesel,2002-03,0.1
nt,Residential,LPG,2002-03,0.2
nt,Manufacturing,Naturalgas,2002-03,0.1
nt,Manufacturing,Diesel,2002-03,1.1
nt,Mining,Electricity,2002-03,0.5
nt,Mining,Naturalgas,2002-03,0.2
nt,Mining,Diesel,2002-03,0.9
nt,Agriculture,Electricity,2002-03,0.1
nt,Agriculture,Diesel,2002-03,1
nt,Agriculture,LPG,2002-03,0
nt,Construction,Diesel,2003-04,0.5
nt,Transport_postal,Naturalgas,2003-04,0.1
nt,Transport_postal,Fueloil,2003-04,0
nt,Transport_postal,Diesel,2003-04,7.7
nt,Transport_postal,LPG,2003-04,0.1
nt,Commercial_services,Naturalgas,2003-04,0.2
nt,Commercial_services,Fueloil,2003-04,0
nt,Commercial_services,Diesel,2003-04,1.1
nt,Commercial_services,LPG,2003-04,0.2
nt,Commercial_services,Electricity,2003-04,4.8
